제목,내용,PDF파일명,페이지
2020년,의료기기 임상시험의 식약처 승인 대상 여부,2020_faq.pdf,145
2020년,의료기기 임상시험 시 GMP 제출 면제 관련,2020_faq.pdf,146
2020년,관찰연구의 의료기기 임상시험 해당여부,2020_faq.pdf,146
2020년,IRB 심사를 위한 GMP 인증서,2020_faq.pdf,147
2020년,임상시험용 의료기기 운송 조건 기록,2020_faq.pdf,148
2020년,의료기기 임상시험 표준작업지침서(SOP) 관련,2020_faq.pdf,148
2020년,임상시험 비용 지원,2020_faq.pdf,149
2020년,품목허가 진행 중인 의료기기 임상시험,2020_faq.pdf,150
2020년,임상시험 잔여검체 사용,2020_faq.pdf,150
2020년,임상시험계획 승인 현황,2020_faq.pdf,151
2020년,임상시험 결과보고서 제출 가능여부,2020_faq.pdf,151
2020년,허가 받지 않은 의료기기 임상시험 시 승인 여부,2020_faq.pdf,152
2020년,임상시험센터 설치,2020_faq.pdf,152
2020년,의료기기를 일반 공산품 판매 가능 여부,2020_faq.pdf,155
2020년,무역업자 의료기기 수출 관련 질의,2020_faq.pdf,155
2020년,의료기기 갱신제도 도입 관련,2020_faq.pdf,156
2020년,의료기관간에 중고의료기기의 양도양수 가능 여부,2020_faq.pdf,156
2020년,수출용 의료기기 판매 관련,2020_faq.pdf,157
2020년,샘플 의료기기의 수입 절차,2020_faq.pdf,157
2020년,임상시험에 활용할 의료기기 수입 절차,2020_faq.pdf,158
2020년,의료기기 제조허가 변경 후 판매 가능여부,2020_faq.pdf,158
2020년,자가사용용 의료기기의 해외직구 가능여부 질의,2020_faq.pdf,159
2020년,연속착용 하드 렌즈의 경우 재사용 가능여부 질의,2020_faq.pdf,159
2020년,학회에 의료기기 홍보 관련 질의,2020_faq.pdf,160
2020년,공급내역보고 시 제조번호 기입 관련 질의,2020_faq.pdf,160
2020년,의료기기 공급내역 보고 관련 질의,2020_faq.pdf,161
2020년,수입실적보고 면제 질의,2020_faq.pdf,162
2020년,수은혈압계 사용 금지 조약,2020_faq.pdf,163
2020년,홍보용 샘플 무상제공,2020_faq.pdf,164
2020년,의료기기 디자인 평가,2020_faq.pdf,164
2020년,의료기기 반제품 수입 시 표준통관예정보고,2020_faq.pdf,165
2020년,의료기기 공급내역 보고 대상,2020_faq.pdf,165
2020년,중고의료기기 검사성적서 관련,2020_faq.pdf,166
2020년,시험용의료기기 판매 여부,2020_faq.pdf,167
2020년,병원 내 의료기기 안전사고 발생 시 이상사례보고,2020_faq.pdf,167
2020년,추적관리대상 의료기기 관리,2020_faq.pdf,168
2020년,공산품 주사기 마개 사용,2020_faq.pdf,168
2019년,한벌구성 의료기기 허가,2019_faq.pdf,17
2019년,품목 양도양수의 경우 허가 관련,2019_faq.pdf,18
2019년,식약처 기준규격 변경에 따른 기존 허가 기술문서 변경,2019_faq.pdf,18
2019년,한벌구성 의료기기 수출용,2019_faq.pdf,19
2019년,단종 예정 제품을 수리할 경우 품목 허가 유지,2019_faq.pdf,19
2019년,1등급 의료기기 경미한 변경 관련,2019_faq.pdf,20
2019년,제조와 위탁의 범위. 그에 따른 허가방법 질의,2019_faq.pdf,21
2019년,타사 제품을 해외제조사로부터 허가 받지 않고 수입 가능 여부,2019_faq.pdf,22
2019년,귀적외선체온계(2등급) 수입 절차,2019_faq.pdf,23
2019년,중분류의 품목명이 소분류의 품목명으로 변경 관련,2019_faq.pdf,24
2019년,제조의뢰자/제조자 변경 관련,2019_faq.pdf,24
2019년,의료기기 양도양수 절차,2019_faq.pdf,25
2019년,법인의 의료기기 수입업 허가 신청 시 제출 서류,2019_faq.pdf,25
2019년,의료기기를 전공정위탁(OEM) 제조시 허가,2019_faq.pdf,26
2019년,의료기기를 벌크로 수입 후 가공하여 제조시,2019_faq.pdf,26
2019년,한벌구성 의료기기 개별 수입/판매 절차,2019_faq.pdf,27
2019년,교육용 의료기기 인허가,2019_faq.pdf,27
2019년,타사 의료기기를 자사에서 수입/판매 시 절차,2019_faq.pdf,28
2019년,수입 레이저 제모기 유통 절차,2019_faq.pdf,28
2019년,피부용멸균스태플제거기의 의료기기 신고 절차,2019_faq.pdf,29
2019년,기 인증사항 추가 시 경미한 변경 진행 여부,2019_faq.pdf,29
2019년,신축 제조소에서 의료기기 제조 시 인증,2019_faq.pdf,30
2019년,GMP 심사 없이 수출용 의료기기 허가 가능 여부,2019_faq.pdf,30
2019년,의료기기 부품 수입 시 품목 허가,2019_faq.pdf,31
2019년,구매대행 영업 시 수입업 면제 여부,2019_faq.pdf,31
2019년,타사에 전공정 위탁 시 동일제품 해당 여부,2019_faq.pdf,32
2019년,상호명 미변경 시 업허가 취소 여부,2019_faq.pdf,32
2019년,노인지팡이. 보행지팡이,2019_faq.pdf,35
2019년,코골이 완화. 경감 등을 목적으로 구강 삽입 기구,2019_faq.pdf,36
2019년,절개부위 봉합 제품,2019_faq.pdf,37
2019년,롤러 믹서(Roller Mixer),2019_faq.pdf,38
2019년,혈압강화와 혈류 개선하는 기기,2019_faq.pdf,39
2019년,LED 마스크,2019_faq.pdf,40
2019년,치석제거기,2019_faq.pdf,41
2019년,저주파자극기,2019_faq.pdf,42
2019년,어깨에 착용하는 밴드,2019_faq.pdf,43
2019년,발가락 교정기,2019_faq.pdf,44
2019년,안경테에 끼워서 쓰는 도수렌즈의 품목 및 등급,2019_faq.pdf,45
2019년,기도 확보를 통해 코골이 및 수면무호흡증 방지 사용하는 제품,2019_faq.pdf,46
2019년,목발. 팔꿈치 목발(Elbow crutches). 알루미늄 지팡이,2019_faq.pdf,47
2019년,피어싱,2019_faq.pdf,48
2019년,산소 공급용 튜브. 필터,2019_faq.pdf,49
2019년,치과용 시멘트 혼합기 아답터(Adapter),2019_faq.pdf,50
2019년,원심분리기 및 요기,2019_faq.pdf,51
2019년,이갈이방지가드,2019_faq.pdf,52
2019년,실리콘유축기,2019_faq.pdf,53
2019년,조영제 담는 튜브형태 제품,2019_faq.pdf,54
2019년,의료기기 문서기록 관리(출고대장) 관련,2019_faq.pdf,57
2019년,품목 양도양수의 경우 GMP,2019_faq.pdf,58
2019년,의료기기 GMP 정기심사,2019_faq.pdf,59
2019년,수입 의료기기의 GMP 실사 등,2019_faq.pdf,60
2019년,KGMP 정기심사 관련,2019_faq.pdf,61
2019년,멸균공정 유효성 확인 시 선정,2019_faq.pdf,62
2019년,일부 제조공정 위탁 시 수탁사의 GMP 인증 대상 여부,2019_faq.pdf,63
2019년,의료기기 제조시설 변경,2019_faq.pdf,64
2019년,의료기기 원자재 검사 시 검체 보관기간,2019_faq.pdf,65
2019년,제조의뢰자/제조자 변경 관련 GMP 질의,2019_faq.pdf,66
2019년,수입 의료기기 GMP 심사,2019_faq.pdf,67
2019년,의료기기 GMP 품목군 추가시 심사 여부,2019_faq.pdf,68
2019년,의료기기 양도양수 시 GMP 관련,2019_faq.pdf,69
2019년,제조의뢰자/제조자 구분,2019_faq.pdf,70
2019년,의료기기 품목군 추가 가능 여부,2019_faq.pdf,71
2019년,해외 제조소에서 반제품 벌크 수입 시 GMP 심사,2019_faq.pdf,72
2019년,1등급 품목만 보유 시 품질책임자 지정 여부,2019_faq.pdf,72
2019년,의료기기 GMP 제조사 실사,2019_faq.pdf,73
2019년,제조의뢰자 제조자 관계로 제조시 GMP 심사,2019_faq.pdf,74
2019년,의료기기 품질책임자 퇴사 후 신규자 품질책임자 교육 이수,2019_faq.pdf,75
2019년,국내 허가 완료 전 기생산 제품 수입 가능 여부,2019_faq.pdf,75
2019년,제조소 추가 시 GMP 심사 질의,2019_faq.pdf,76
2019년,기존 로트번호 관리,2019_faq.pdf,77
2019년,의료기기 저출력광선조사기 GMP 심사 기준,2019_faq.pdf,78
2019년,GMP 정기심사 미신청 시 행정처분,2019_faq.pdf,79
2019년,단종된 형명의 제품표준서 관리,2019_faq.pdf,80
2019년,2등급 체외용 의료용품 재멸균 후 안전성 유효성 확인 방법,2019_faq.pdf,81
2019년,수입업 GMP 적합인정서 유효기간 만료 시 사후관리 등,2019_faq.pdf,82
2019년,시험실 타지역에 추가 시 GMP 변경심사 대상 여부,2019_faq.pdf,83
2019년,의료기기 구성품만 광고 시 광고심의 ,2019_faq.pdf,87
2019년,의료기기 1등급(재사용가능천자침)의 표시기재사항 질의,2019_faq.pdf,87
2019년,의료기기 표준코드의 표시,2019_faq.pdf,88
2019년,의료기기 모델명 표시,2019_faq.pdf,88
2019년,의료기기 제품명 영문 표시기재,2019_faq.pdf,89
2019년,의료기기 변경허가에 따른 표시기재 적용 시점,2019_faq.pdf,89
2019년,의료기기 판매 관련 포장재 표기 사항,2019_faq.pdf,90
2019년,의료기기 제조자 변경 후 표시기재 질의,2019_faq.pdf,90
2019년,의료기기 광고 관련 질의,2019_faq.pdf,91
2019년,의료기기 첨부문서 기재 관련,2019_faq.pdf,92
2019년,의료기기 업체명 및 로고 변경 시 표시기재,2019_faq.pdf,92
2019년,제품 박스 표기,2019_faq.pdf,93
2019년,의료기기 UDI 적용시점,2019_faq.pdf,93
2019년,멸균주사침 표시기재,2019_faq.pdf,94
2019년,서로 다른 한벌구성 의료기기 사용기한 표시,2019_faq.pdf,95
2019년,멸균상태 의료기기 부품 라벨 표시기재,2019_faq.pdf,95
2019년,의료기기 수출 시 국문표시,2019_faq.pdf,96
2019년,비건(Vegan)인증마크 의료기기 광고/표시 가능 여부,2019_faq.pdf,97
2019년,2021년 2등급 개별포장 의료기기 UDI 부착,2019_faq.pdf,97
2019년,수입 소형 의료기기 표시기재,2019_faq.pdf,98
2019년,국제규격(ISO 15223-1)의 심볼 사용,2019_faq.pdf,99
2019년,의료기기 광고에 연예인 출연 가능 여부,2019_faq.pdf,100
2019년,수출용 의료기기 영문 홈페이지 광고심의대상 여부,2019_faq.pdf,100
2019년,의료기기 첨부문서 작성 누락 시 행정처분,2019_faq.pdf,101
2019년,허가사항과 동일하게 광고 시 공식 수입사 추가 가능 여부,2019_faq.pdf,102
2019년,사용자설명서 내 필수 기재사항,2019_faq.pdf,102
2019년,인터넷 광고사전심의 대상 여부,2019_faq.pdf,103
2019년,의료기기 포장케이스에 판매업자 표시,2019_faq.pdf,103
2019년,표시사항 미기재시 행정처분,2019_faq.pdf,104
2019년,포장에 미표시 기재시 행정처분,2019_faq.pdf,104
2019년,중고의료기기를 개인 소비자로부터 구입 여부,2019_faq.pdf,107
2019년,제조업체가 의료기기를 소비자에게 판매 가능 여부,2019_faq.pdf,107
2019년,의료기기 수출 관련 허가,2019_faq.pdf,107
2019년,병/의원간 중고의료기기 매매 시 검사필증 부착,2019_faq.pdf,108
2019년,중고의료기기 수입 시 검사신청서 작성,2019_faq.pdf,109
2019년,의료기기 판매업 지위 승계,2019_faq.pdf,109
2019년,검사필증 부착 여부,2019_faq.pdf,110
2019년,제조업체가 타사 제품 판매시 판매업 신고,2019_faq.pdf,111
2019년,병원건물(종합병원등) 내 의료기기 판매업 신고 가능,2019_faq.pdf,111
2019년,의료기기 멤버십 할인 판매 관련,2019_faq.pdf,112
2019년,체험비 지불 후 이용하는 영업 형태의 임대업. 판매업 신고 대상 여부,2019_faq.pdf,113
2019년,중고의료기기 매입 및 판매 가능 여부,2019_faq.pdf,113
2019년,2등급 의료기기 약국 유통 가능 여부,2019_faq.pdf,113
2019년,콘돔자판기 설치 시 판매업 대상 여부,2019_faq.pdf,114
2019년,GMP 만료 후 의료기기 소프트웨어 연간사용료 부과,2019_faq.pdf,114
2019년,의료기기 수리업신고증에 창고 등록 여부,2019_faq.pdf,117
2019년,수입업의 수리업 병행 가능 여부 등,2019_faq.pdf,117
2019년,의료기기 수리 가능 여부 질의,2019_faq.pdf,118
2019년,의료기기 수리업 관련 책임기술자의 자격 요건,2019_faq.pdf,119
2019년,의료기기 수리업 관련,2019_faq.pdf,119
2019년,의료기기 제조소 내 수리 공간 추가 절차,2019_faq.pdf,120
2019년,의료기기 구성품 수리 위한 수입 가능 여부,2019_faq.pdf,120
2019년,의료기기 수리업 내의 수리기술책임자 위임,2019_faq.pdf,121
2019년,무상수리 시 의료기기 수리업 신고 대상 여부,2019_faq.pdf,121
2019년,의료기기 수입 GMP 만료 후 수출 여부,2019_faq.pdf,125
2019년,의료기기 재포장 관련,2019_faq.pdf,126
2019년,의료기기 구매대행 관련,2019_faq.pdf,127
2019년,자가사용 목적의 의료기기 직구 관련,2019_faq.pdf,128
2019년,수입 의료기기 GMP 만료 및 허가증 취하 시 판매 가능 여부,2019_faq.pdf,129
2019년,개인으로부터 중고의료기기 구입 시 행정처분,2019_faq.pdf,130
2019년,수입 멸균 의료기기 재멸균/재포장,2019_faq.pdf,131
2019년,국내 허가제품 수출 시 공정 생략 가능 여부,2019_faq.pdf,132
2019년,의료용자기발생기 판매 시 판매업 신고 면제 여부와 위반 여부,2019_faq.pdf,133
2019년,수출용 의료기기를 구매하여 해외 판매/수출,2019_faq.pdf,134
2019년,품목 자진취하 후 판매업자가 판매 가능 여부,2019_faq.pdf,135
2019년,수입업자가 제품 단종으로 품목 취하 후 의료기기 판매 가능 여부,2019_faq.pdf,135
2019년,의료기기 해외직구,2019_faq.pdf,136
2019년,의료기기 허가 자진취하 후 재고 판매,2019_faq.pdf,137
2019년,이물 보고 제품 회수 범위와 행정처분 등,2019_faq.pdf,138
2019년,변경 허가 전 기존 제품 수입/판매,2019_faq.pdf,138
2019년,양수업체에서 양도업체 재고 판매 질의,2019_faq.pdf,139
2019년,기 판매된 제품을 양수 받아 판매할 수 있는지 여부,2019_faq.pdf,140
2019년,판매업 면제대상 의료기기 판매 위반시 행정처분 대상 범위,2019_faq.pdf,141
2019년,무허가 제품 제조/판매시 행정처분 기준,2019_faq.pdf,141
2019년,허가 취하 전 수입제품 판매 가능 여부 질의,2019_faq.pdf,142
2019년,전동휠체어 안전삼각등 설치,2019_faq.pdf,142
2019년,각각 허가 받은 제품을 하나의 포장으로 판매 시 행정처분,2019_faq.pdf,143
2019년,임상시험 실시기관 변경 가능 여부,2019_faq.pdf,147
2019년,탐색 임상시험 시 제출자료 등,2019_faq.pdf,148
2019년,의료기기 탐색 임상시험시 제출 서류,2019_faq.pdf,149
2019년,제조업체 폐업 시 이전에 구입한 의료기기를 임상시험에 사용 가능 여부,2019_faq.pdf,150
2019년,임상시험계획 승인대상 여부,2019_faq.pdf,150
2019년,의료기기 임상시험 기관 변경,2019_faq.pdf,151
2019년,식약처 의료기기 임상시험계획 승인 대상 여부,2019_faq.pdf,151
2019년,의료기기 임상시험 관리기준,2019_faq.pdf,152
2019년,의료기기 임상시험 연구책임자 자격 요건,2019_faq.pdf,153
2019년,동물사체 이용 시 임상시험 해당 여부,2019_faq.pdf,153
2019년,허가받지 않은 의약품/의료기기를 사용한 임상시험 승인,2019_faq.pdf,154
2019년,체외진단의료기기 임상적 성능시험 기본문서 보관기간,2019_faq.pdf,155
2019년,중고의료기기 관련,2019_faq.pdf,159
2019년,의약품 임상시험에 필요한 의료기기 수입 관련,2019_faq.pdf,159
2019년,중고필증 및 표시기재 사항,2019_faq.pdf,160
2019년,제조업 변경허가 중 제품 생산 가능 여부,2019_faq.pdf,162
2019년,개인사업장 폐업 시 업과 품목 취하 관련,2019_faq.pdf,162
2019년,의료기기 판매 시 별매품(공산품)의 판매 및 증정 가능 여부,2019_faq.pdf,163
2019년,의료기기 영문 증명 발급,2019_faq.pdf,163
2019년,중고의료기기 수입,2019_faq.pdf,164
2019년,의료기기 반입,2019_faq.pdf,164
2019년,자가사용용 의료기기의 수입(통관) 가능 여부,2019_faq.pdf,165
2019년,의료기기 양도양수 관련,2019_faq.pdf,165
2019년,판매업자가 수출용의료기기를 구입하여 수출 가능 여부,2019_faq.pdf,166
2019년,중고의료기기 유통 관련,2019_faq.pdf,166
2019년,의료기기 표준통관예정보고,2019_faq.pdf,167
2019년,의료기기 제조 허가 전 제품 제조 가능 여부,2019_faq.pdf,168
2019년,생산 전인 4등급 의료기기 정보 등록,2019_faq.pdf,168
2019년,콜라겐 수입 시 표준통관예정보고 대상 여부,2019_faq.pdf,169
2019년,인공지능기반의 독립형소프트웨어의 trial 버전 반입 가능 여부,2019_faq.pdf,169
2019년,중고의료기기 수리 후 판매/수출 가능 여부,2019_faq.pdf,170
2019년,부품을 국내에서 조립 시 수입/통관 가능 여부,2019_faq.pdf,170
2018년,해외제조원에 위탁하여 제조할 경우 제조허가,2018_faq.pdf,17
